ind_name, fitness,scaled_energy,b/c,temp,strand_set
1730290756971-40,0.4841547761249815,0.052076901819517844,0.5704978605396114,338,a a b b*,a b a* a*,a* b* b* b,b a* b* a,b b* b a*,b* a* a a* 
1730293891701-3869,0.5728318988092315,0.3781642615893037,0.6777665241374066,277,a a a* a,a a b* b,a* a a b*,b a a* b,b a b* a,b* b b b 
1730290746461-21,0.4924039537569855,0.040180838833459166,0.5342660832264103,318,a a b b*,a b* a b,b b b a,b b* b* b,b* b b* a*,b* b* b* b 
1730290752577-33,0.5094511017697596,0.12036425291802465,0.2801580685473449,338,a a a b,a a a* a,a a b b*,a b b a*,b a* b a*,b b* a a* 
1730290789727-90,0.5079986878998975,0.021930378623244158,0.443211980614335,358,a a a a*,a a a* a,a a b b*,b* b b* a 
1730290752577-33,0.5038139007353917,0.26858681191132067,0.4395349160616895,308,a a a b,a a a* a,a a b b*,a* a b b,b a b a*,b b* a* a 
1730290789727-90,0.6004946509395102,0.7118264240598174,0.39100667171316766,277,a a a a*,a a a* a,a a b* b,a b b b,a* b* b* a*,b a a a* 
1730290757112-41,0.5921670614049286,0.141290095530894,0.6064441239067947,277,a a a a*,a a a* a,a a a* b*,a* a b b*,b a* b b,b b* a b* 
1730290750748-29,0.47400930253185736,0.40356565151874507,0.6387561677425901,298,a a a a*,a a b b*,a* a b* b,b a* a b,b b* b* b,b* a* b* a* 
1730290789727-90,0.5163557389162379,0.021930378623244158,0.33234021325401947,358,a a a a*,a a a* a,a a b b*,a* a* a a*,a* b* a* b*,b* a* a* a 
1730290910022-279,0.5226613304999961,0.20938697165452694,0.6311968716047142,277,a a a a*,a b b a,a b* b* a,a* a a* a,b b b* b*,b* b b a 
1730290789727-90,0.4870503285600337,0.1410322974732256,0.636607540546921,338,a a a a*,a a b b*,a b a* b*,a b* a* b*,a* a a b*,b* b b* b* 
1730290751955-32,0.4861550744669918,0.14446078073880061,0.6071191944848963,298,a a a b,a a b b*,a a* a b*,a b b* a,a b* b b,b* a* a* b 
1730290771085-61,0.48454111859085186,0.4167100162309052,0.6547598202421292,318,a a a a*,a a b b*,a b b b*,a* b* a b,b* b b* a,b* b* a b* 
1730290781188-76,0.48622936730223826,0.20394449436377068,0.6286742813655247,328,a a a b,a a a* b,a a b b*,a* a* a* b,a* b* a* a,b* b b a 
1730290751955-32,0.5020262119946238,0.14446078073880061,0.4166491919420625,298,a a a* a,a a b b*,b a b a,b a* b a*,b a* b* b,b b a a* 
1730290781188-76,0.5054838814776,0.20394449436377068,0.3968351466698787,328,a a a b,a a a* b,a a a* b*,a a b b*,a b* a* a,b b b* b 
1730290910022-279,0.5940945582747865,0.20938697165452694,0.3703959514874558,277,a a a a*,a a a* a,a b a b*,a b* b* b*,b a* a* a,b* a b b* 
1730290771085-61,0.5032928212152522,0.1141975988008411,0.44186086577778594,348,a a a* a,a a a* b*,a* a* b* a,b b b b*,b b* b* b*,b* a* a a 
1730290771085-61,0.4870503285600337,0.23569603342245526,0.636607540546921,338,a a a a*,a a b b*,a b* a a*,b b* b* b*,b* a b b,b* b* a a 
1730290781188-76,0.4853614889527511,0.20394449436377068,0.47756326555029804,328,a a a b,a a a* b,a a b b*,a b b* b*,a* a* a* b,b* b b a 
1730290757112-41,0.5056846649874666,0.01932338232844406,0.44152439540394917,348,a a a a*,a a a* a,a a a* b*,a* a b b*,b a* b b,b b* a b* 
1730290751955-32,0.5043806417491119,0.14446078073880061,0.3566149540744303,298,a a a* a,a a b b*,b a b a,b a* b* b,b b a a*,b b* b* a* 
1730290789727-90,0.5076749808598902,0.267796265139624,0.33502299103008926,328,a a a a*,a a a* a,a a b b*,a* a* a b,a* b a* a*,b b a b* 
1730290751955-32,0.5861360679452005,0.2727198044126293,0.41194888008851505,277,a a a b,a a a* a,a a b* b,a b* b a*,a* b* b* b* 
1730290789727-90,0.5160352149299773,0.267796265139624,0.28027592872986384,328,a a a a*,a a a* a,a a b b*,a b* a* b,a* a b a,a* a* a b 
1730290746461-21,0.5809950906376538,0.12028263112918915,0.39359134525904094,277,a a a* a,a a b* b,a a* a b,b a a* a,b* a b a*,b* b b* a* 
1730290752577-33,0.4990355859841301,0.16368227217157721,0.523442042608659,328,a a a b,a a a* a,a a b b*,b b* a* a,b* a* b b,b* b a b 
1730300587959-11534,0.5074657136885131,0.14506891356130408,0.2462351060251168,348,a a a* a,a a b* b*,a a* b b,b a* b* a*,b b b a*,b* a a b 
1730290756971-40,0.46723369710161594,0.137958759377367,0.689614285354077,308,a a a* b*,a a b b*,a* b* a* a*,a* b* b* b,b b b b*,b* a* b b* 
1730290751955-32,0.49782451173888137,0.03859356511422804,0.544946193021068,338,a a a a*,a a a* a,a a b b*,b a* a b*,b b b* a*,b* a* a* a* 
1730290787469-87,0.49266218597100875,0.1697457824457954,0.5342660832264103,318,a a b b*,a a* b* b,a a* b* b*,a* b b a*,a* b* a* a*,b b* a b* 
1730293892727-3870,0.4337573394117861,0.05862835268082632,0.40967309136745594,298,a a a a*,a a b* a*,a b b* b*,a* a a* a*,b b a b,b b* b a* 
1730290771085-61,0.5017412948782798,0.23569603342245526,0.3431494537338335,338,a a a* a,a a b b*,a* b* a b,b b* b* a,b b* b* b*,b* b b a* 
1730290787469-87,0.46646673915054065,0.21321911361970133,0.6318558598681908,308,a a b b*,a a* b* b,a b b* a*,b a* b* b,b b b a* 
1730310479480-22739,0.48659715268672205,0.19845611340326783,0.5599188733008269,298,a a b b,a a b b*,a b* b b,a* a* a* a,b a a* b*,b* b* b b 
1730298325149-8950,0.41680248575729245,0.5633288493833537,0.635055206947944,298,a a a b,a a* a* b*,a* a b b,b* a a* b,b* a* b* a*,b* b a a* 
1730290750748-29,0.5001181717543554,0.04961352163978113,0.505915006955912,348,a a a a*,a a a* a,a a b b*,a b* a* a,a* a* b a,b b a b 
1730290789727-90,0.5070608528750374,0.021930378623244158,0.4181565769605521,358,a a a a*,a a a* a,a a b b*,a* a b a,b* b a a*,b* b b* a 
1730290750748-29,0.49911847214396055,0.40356565151874507,0.5285308260139976,298,a a a* a,a a a* b*,a a b a*,a a b b*,b* b a* b*,b* b b b* 
1730290752577-33,0.5112004712292787,0.12036425291802465,0.33578723325480475,338,a a a a*,a a a b,a a a* a,a a b b*,a* b* b* a*,b* a a* a 
1730356588147-70409,0.5591521963734608,0.45342335491342234,0.6628705422835921,277,a a a* a,a* b* b* b*,b* a* b b*,b* b a* a 
1730329334188-44197,0.4209682635413688,0.5398488614774325,0.5725454358626854,308,a a* a* b,a b b a,a* a* b* b,a* b* b* a,b a a* b*,b b* a* a 
1730298325149-8950,0.48659715268672205,0.5633288493833537,0.5599188733008269,298,a a b b*,b a a* b*,b a* b* a,b* a* b* a* 
1730290751739-31,0.47400930253185736,0.4661290941063176,0.6387561677425901,298,a a a a*,a a b b*,a a* b* b*,a b b a*,a* a* b* b*,b a* a a 
1730290746461-21,0.5809950906376538,0.12028263112918915,0.4536255831266732,277,a a a* a,a a b* b,a a* a b,a* a* a b*,b a a* a,b* b b* a* 
1730290752577-33,0.5091335354283659,0.21312656223116114,0.5314887862700025,318,a a a b,a a a* a,a a b b*,b b* a* a,b* a* b b,b* b a b 
1730290771085-61,0.510041692634742,0.3493452970407748,0.2432146103653703,328,a a a* a,a a b b*,a* a b b,a* b* a b,b b* b* b*,b* a* b* a 
1730290771085-61,0.4997214134706766,0.23569603342245526,0.37857571403170037,338,a a a* a,a a b b*,a* b* a a*,b b* b* b*,b* a* a a,b* b* a* b 
1730290771085-61,0.5213326392416527,0.07384464063328137,0.23340482114177183,358,a a a a*,a a a* a,a a b a,a a b b*,a b* b a*,b* a b b 
1730290789727-90,0.4890311451223581,0.267796265139624,0.5350548850160618,328,a a a a*,a a a* a,a a b b*,a b b* a*,a* b a* a*,b b a b* 
1730291148849-658,0.48990813260006094,0.1231487388164145,0.5606932671928706,328,a a a b,a a b b*,a* b a* b,b a* b a*,b* a b* a*,b* b a a* 
1730290752577-33,0.500510730132947,0.12036425291802465,0.5792115794802207,338,a a a a*,a a a b,a a a* a,a a b b*,b* a* b b*,b* b a* b* 
1730290771085-61,0.4981522559125381,0.47092121036430556,0.5689433001078903,308,a a a a*,a a a* a,a a b b,a a b b*,a b* a* a,b* a b b 
1730300587959-11534,0.5070532732916863,0.28508878206304367,0.48072181378564177,338,a a a a*,a a a* a,a a b b*,a b b* b*,b b b a,b* b a b 
1730290752577-33,0.5028021027005821,0.12036425291802465,0.39328753285166695,338,a a a b,a a a* a,a a b b*,b a b a*,b b* a* a 
1730290752577-33,0.5073270253975355,0.12036425291802465,0.5147630558830067,338,a a a a*,a a a b,a a a* a,a a b b*,b b a b*,b* a* b b* 
1730290752577-33,0.5657196256795108,0.47924159458935184,0.7025066187577365,277,a a a b,a a a* a,b b b* b*,b* a a a*,b* a* a* b,b* b a* b* 
1730290756971-40,0.526111648681006,0.137958759377367,0.29504362426685943,308,a a a b*,a a a* a,a a a* b*,a a b b*,b b* a* b,b b* b a* 
1730290771085-61,0.49093006235011777,0.3493452970407748,0.39752212476375975,328,a a a* b,a a b b*,a a* a b*,a* b b* b*,b a* a b*,b b a* a* 
1730290757112-41,0.5664789098865103,0.141290095530894,0.6628705422835921,277,a a a* a,a a a* b*,a* a b b*,b a* b b,b a* b* a,b b* a b* 
1730290789727-90,0.5882112433972889,0.7118264240598174,0.5784252755181905,277,a a a a*,a a a* a,a a b* b,a b b b,b a a a*,b b* a a* 
1730290757112-41,0.6061483736097371,0.141290095530894,0.47534221401097443,277,a a a a*,a a a* a,a a a* b*,a a b* b,a b b* a,a* a b b* 
1730300587959-11534,0.4930760987396104,0.14506891356130408,0.5930044229191533,348,a a a a*,a a b b*,a b b* b*,b b b a,b* b a b 
1730290752577-33,0.4881011771307798,0.26858681191132067,0.6033881572863288,308,a a a a*,a a a b,a a b b*,a* b a b*,b b* b a,b* b a* b* 
1730290746461-21,0.5025744346430092,0.040180838833459166,0.3222600041128838,318,a a a* a,a a b b*,a a* a* b*,a* a a* b,a* a* b* b*,b a a a 
1730290751955-32,0.5946246427720908,0.2727198044126293,0.5955760747916727,277,a a a b,a a a* a,a a a* b,a a b* b,a b* b a*,a* b* b* b* 
1730290781188-76,0.48990813260006094,0.20394449436377068,0.5606932671928706,328,a a a b,a a b b*,a b* a* b,a* a b b,a* b a b*,a* b b* b 
1730290781188-76,0.49142199456237046,0.2712411445163248,0.5956013279372748,318,a a a b,a a a* b,a a b b*,a* a b* a,b b b a,b* b* a b* 
1730290752577-33,0.5019174919154993,0.33260087370704733,0.569020786158352,298,a a a a*,a a a b,a a a* a,a a b b*,b b a b*,b* a* b b* 
1730290789727-90,0.48701695756020297,0.1410322974732256,0.5713947221648492,338,a a a a*,a a b b*,a b* a* b*,a* a a b*,a* a* b* a*,b* b b* b* 
1730290752577-33,0.49747286914334254,0.0847865247305491,0.5069313180584241,348,a a a* a,a a a* b,a a b b*,a* a* b a*,b* b a* b*,b* b* a a 
1730290756971-40,0.4955019388945091,0.137958759377367,0.5057112694113255,308,a a a* a,a a a* b*,a a b b*,a* b* b* b,b b* a* b,b b* b a* 
1730290746461-21,0.49726660776721787,0.07339517986802442,0.440950496372237,298,a a a* a,a a b b*,a* a a* b,b a a b,b a* a* a,b b b a 
1730300587959-11534,0.49603225214510804,0.14506891356130408,0.5052437328480384,348,a a a* a,a b* b* b*,a* a a a*,b a b b*,b* a* b* a,b* b* b* a 
1730290751739-31,0.4857279165474128,0.4661290941063176,0.45592633182206266,298,a a b b*,a b b a*,a* a* b* b*,b a* a* b,b b* a b,b* b b b 
1730290752577-33,0.5071576981638066,0.12036425291802465,0.48072181378564177,338,a a a a*,a a a* a,a a b b*,b* a a* a,b* b a* b*,b* b* b a* 
1730290746461-21,0.5782383501496926,0.12028263112918915,0.6761604977871467,277,a a a* a,a a b b*,a a b* b,a* a a* b,b* b* a a* 
1730290750748-29,0.6017641782892991,0.5296450732017264,0.43253609552321515,277,a a a a*,a a a* a,a a a* b,a a b b*,b a* b a*,b* b* a* a 
1730290752577-33,0.48502617371626916,0.33260087370704733,0.6324727037681713,298,a a a a*,a a a b,a a a* a,a a b b*,a* b* b* a*,b* a a* a 
1730290789727-90,0.5097294932016112,0.4479029361482293,0.4102520346561586,308,a a a a*,a a a* a,a a b b*,a* a* a a*,a* a* a b,b a* a* a 
1730290750748-29,0.5078033274061309,0.2576390308294613,0.2934711156752595,318,a a a* a,a a b b*,a* a* a b*,b* a b* a,b* b a* a*,b* b* a* a 
1730290756971-40,0.5684968507422813,0.2908411600213276,0.6612645159333322,277,a a a* a,a a a* b*,a a b b*,a* b* b* b,b b* a* b,b b* b a* 
1730290750748-29,0.6092408311253648,0.5296450732017264,0.5041451583981771,277,a a a a*,a a a* a,a a a* b,a a b b*,b a* b a* 
1730300587959-11534,0.5893813930412997,0.6004497513164921,0.530389720465271,277,a a a a*,a a a* a,a a b b*,a b b* b*,a* b a b,b* b a b 
1730290752577-33,0.5217899954377067,0.05799705075016327,0.24331768762305198,358,a a a a*,a a a b,a a a* a,a a b b*,a* b* b b,b* b a* b* 
1730298325149-8950,0.41584500580857764,0.5633288493833537,0.6885612798051314,298,a a a b,a* a b b,b b b b*,b* a a* b,b* a* b* a*,b* b a a* 
1730290752577-33,0.4878009678803228,0.21312656223116114,0.66228622108015,318,a a a b,a a a* a,a a b b*,b a b b,b b* a* a,b* a* b b 
1730290787469-87,0.49048723589587945,0.1697457824457954,0.3089165038970249,318,a a b b*,a a* b* b*,a* b b a*,a* b* a* a*,b a* b* b,b* a* a a 
1730290750748-29,0.5087746307091711,0.40356565151874507,0.373270592826647,298,a a a b,a a a* a,a a b a*,a a b b*,a* a b* b,b a a* b 
1730290789727-90,0.49604793561309757,0.33773784645803895,0.5334058908564911,318,a a a a*,a a a* a,a a b b*,a* a b a,b a* a* b*,b b* b* b* 
1730290789727-90,0.5073922604063072,0.33773784645803895,0.3372056915876777,318,a a a a*,a a a* a,a a b b*,a* a* a b,a* b a* a*,b b a b* 
1730298325149-8950,0.42973816009363486,0.5633288493833537,0.6095060872544317,298,a a a b,a a* a* b*,b a a* b*,b a* b* a,b* b a a*,b* b* b* b 
1730290771085-61,0.4806188152722577,0.5210668750806599,0.6324727037681713,298,a a a a*,a a a b,a a a* a,a a b b*,a a b* a*,b* a b* b 
1730290771085-61,0.5226613304999961,0.637764631464027,0.6407491705102368,277,a a a a*,b a b b,b b* b* b*,b* b b a,b* b b b*,b* b* b* a* 
1730290752577-33,0.6116166765056468,0.47924159458935184,0.5507847258655552,277,a a a a*,a a a b,a a a* a,b a a b,b* a a* a 
1730290746461-21,0.5097268420509374,0.055244693552974636,0.3804882101136011,308,a a a b*,a a a* a,a a b b*,a* a a* b,b a* a a*,b b b a 
1730290752577-33,0.49974684809667835,0.21312656223116114,0.5837580235123206,318,a a a a*,a a a b,a a a* a,a a b b*,a* b* b b,b* b a* b* 
1730300587959-11534,0.48895446587712516,0.28508878206304367,0.28022309041074134,338,a a a* a,a a b a,a b* a a,a* b b a,b a a b 
1730291148849-658,0.46998465942245504,0.34303321946651866,0.6808805593314766,308,a a a b,a a b b*,a b* a* a,a* b a* b,b b* a a*,b b* a* a* 
1730290781188-76,0.4862628175666824,0.20394449436377068,0.6932492374904102,328,a a a b,a a a* b,a a b b*,a* a* b b,a* b* a* a,b* b b a 
1730290771085-61,0.5829329933036109,0.637764631464027,0.6000197718531677,277,a a a a*,a a a* a,a a b a,b b* b* b*,b* b b b*,b* b* b* a* 
1730290751955-32,0.49922515178635773,0.1026500492355009,0.5057112694113255,308,a a a* a,a a a* b,a a b b*,a a* a b*,b a* b* b,b* a b* a* 
1730300587959-11534,0.5940945582747865,0.6004497513164921,0.3703959514874558,277,a a a a*,a a a* a,a b b* b*,a* b a b,b* b a b 
1730329334188-44197,0.4204189594681493,0.5398488614774325,0.6908119639969225,308,a a* a* b,a* a* b* b,a* b* b* a,b a a* b*,b b b* a*,b b* a* a 
1730290752577-33,0.5991031389163347,0.47924159458935184,0.45011008382198475,277,a a a a*,a a a b,a a a* a,a a b b*,b b* b b*,b* b a* b* 
1730290752577-33,0.5117666843654175,0.21312656223116114,0.4702168934251292,318,a a a a*,a a a* a,a a b b*,a* b* b b,b* a a a,b* b a* b* 
1730290771085-61,0.503055932062035,0.3493452970407748,0.3194334228041431,328,a a a* a,a a b b*,a* a b b,a* b* b* b,b b* b* b*,b* a* b* a 
1730300587959-11534,0.5056905456133794,0.14506891356130408,0.3457307331499105,348,a a a* a,a a b* b*,a a* b b,a* b* b b*,b a* b* a*,b* a a b 
1730291148849-658,0.47818028923085804,0.34303321946651866,0.6021262889624411,308,a a a b,a a b b*,a* b a* b,b a* b a*,b* a b* a*,b* b a a* 
1730290750748-29,0.49278239940400753,0.40356565151874507,0.4983814280615352,298,a a a b,a a a* a,a a b a*,a a b b*,a a* b b,b a a* b 
1730300587959-11534,0.48664396052481984,0.28508878206304367,0.390540395062139,338,a a a* a,a a b a,a b* a a,b a a b,b* b b* b* 
1730293892727-3870,0.44667359548372415,0.05862835268082632,0.563770770519747,298,a a a a*,a a b a*,a a b* a*,a* a a* a*,b b a b,b* b* b b* 
1730329334188-44197,0.44563689459332784,0.5398488614774325,0.5034327092344935,308,a a* a* b,a* a* b* b,a* b* b* a,b a a* b*,b b b* a* 
1730310479480-22739,0.46710484451244266,0.19845611340326783,0.7429940280826315,298,a a a b,a a b b*,a b a a*,a b* b b,a* a* a* a 
1730290771085-61,0.5214183827403118,0.07384464063328137,0.28928881698429876,358,a a a a*,a a a* a,a a b a,a a b b*,b* a b b,b* b* a a 
1730290756971-40,0.5068369117902097,0.137958759377367,0.3804882101136011,308,a a a b*,a a a* a,a a b b*,a b b b,a* b* a* a*,b b* b a* 
1730290752577-33,0.5072947909529765,0.0847865247305491,0.32112422894967857,348,a a a b,a a a* a,a a b b*,b a* b b,b b* a* b* 
1730290781188-76,0.5049147842017476,0.20394449436377068,0.37123314702374627,328,a a a a*,a a a b,a a a* b,a a b b*,a* a* b b,b* b b a 
1730290752577-33,0.4962063411681086,0.21312656223116114,0.3948813927631278,318,a a a b,a a a* a,a a b b*,b b* b a*,b* b b* a*,b* b* b* a* 
1730290752577-33,0.5013324518006528,0.33260087370704733,0.530389720465271,298,a a a a*,a a a* a,a a b b*,a* b* b b,b* a a a,b* b a* b* 
1730290787469-87,0.49761469910639783,0.25921013897629647,0.5285308260139976,298,a a a* a,a a b b*,a a* b* b,a* a b a*,a* b* a* a*,b* b b b 
1730290752577-33,0.5029803148339007,0.16368227217157721,0.38222537577664806,328,a a a b,a a a* a,a a b b*,b* b b* a*,b* b b* b,b* b* b* a* 
1730290756971-40,0.5107593912513374,0.052076901819517844,0.26792266741506454,338,a a a b*,a a a* a,a a a* b*,a a b b*,b a* b b*,b b* b a* 
1730290781188-76,0.4982278325421751,0.2712411445163248,0.4130961786503125,318,a a a a*,a a a b,a a a* b,a a b b*,a* a* b b,b* b b a 
1730290910022-279,0.6036134596115071,0.20938697165452694,0.502218092477652,277,a a a a*,a a a* a,b a* a* a,b* a b a,b* a b b* 
1730290752577-33,0.5082925646218944,0.21312656223116114,0.32371692993780676,318,a a a b,a a a* a,a a b b*,a a* b b,b a b b*,b* b b* a* 
1730290789727-90,0.5270236981894421,0.4479029361482293,0.34947621727373535,308,a a a a*,a a a* a,a a b b*,a b* a* b*,a* a* a b,b* b a* a* 
1730290752577-33,0.5056161061777313,0.0847865247305491,0.37996332168356284,348,a a a b,a a a* a,a a* b a,a* b b* a,b b* b* b,b* b a* b* 
1730290752577-33,0.5002542938309729,0.16368227217157721,0.47210249189221326,328,a a a a*,a a a* a,a a b b*,a* b* b b,b* a a a,b* b a* b* 
1730290750748-29,0.5148373319738383,0.34602928252526505,0.29504362426685943,308,a a a* a,a a b b*,a b a b*,a b* a* a,a* a* b a,b b* a* a 
1730290750748-29,0.5985842704830291,0.5296450732017264,0.3703959514874558,277,a a a a*,a a a* a,a a a* b,b a* b a*,b* b* a b,b* b* a* a 
1730290751955-32,0.5064644795220679,0.1026500492355009,0.35507786213449166,308,a a a* a,a a b b*,b a b a,b a* b a*,b a* b* b,b b a a* 
1730290789727-90,0.4984884916572761,0.4479029361482293,0.49646410414605313,308,a a a a*,a a a* a,a a b b*,a b* a* b*,a* a* a a*,b* b* b b* 
1730290751955-32,0.5013324518006528,0.14446078073880061,0.530389720465271,298,a a a a*,a a a* a,a a b b*,b b b* a*,b* a a b,b* a* a* a* 
1730293892727-3870,0.42828588063570294,0.05862835268082632,0.6311968716047142,298,a a a a*,a a b a*,a b* b* a,a* a a* a*,b b a b,b b* b a* 
1730290781188-76,0.4838989848177877,0.2712411445163248,0.6647408059391495,318,a a a b,a a a* b,a a b b*,a b* a* a,a* b* a* a,b* b b a 
1730300587959-11534,0.5015442207055846,0.4993727623103258,0.530389720465271,298,a a a a*,a a a* a,a a b b*,a* b a b,b* b a b,b* b b b 
1730310479480-22739,0.4882036437191913,0.19845611340326783,0.3958920939544304,298,a a b b*,a b a a*,a b* b b,a* a* a* a 
1730290750748-29,0.5303497069276424,0.5296450732017264,0.6292038688370674,277,a a a a*,a a a* b,a a b b*,b a* b a*,b* b* a* a 
1730290771085-61,0.5226613304999961,0.637764631464027,0.6975688115572722,277,a a a a*,b a b b,b b* b* b*,b* a a* b*,b* b b b*,b* b* b* a* 
1730370232803-87841,0.42531823799397905,0.407432738983693,0.6161462727608026,308,a a a b,a a a* b*,a b b* a,b a a* a*,b a* b* b,b* b* a a* 
1730300587959-11534,0.5827402837111727,0.6004497513164921,0.6064441239067947,277,a a a a*,a a a* a,a b b* b*,a* b a b 
1730290751955-32,0.5063376163029025,0.029862567920617207,0.38424852514441854,348,a a a b,a a a* a,a a a* b,a a b* b,a b* b a*,a* b* b* b* 
1730290750748-29,0.5985842704830291,0.5296450732017264,0.4547314937852625,277,a a a a*,a a a* a,a a a* b,b a* b a*,b* a b* a,b* b* a* a 
1730290752577-33,0.591751009728824,0.47924159458935184,0.5717946553452744,277,a a a a*,a a a b,a a a* a,b a a b,b* a a* a,b* b* a a 
1730290756971-40,0.49925453172267686,0.052076901819517844,0.37857571403170037,338,a a a b*,a a a* a,a a a* b*,a a b b*,b a b* a*,b a* b b* 
1730293892727-3870,0.48659715268672205,0.05862835268082632,0.5599188733008269,298,a a b b*,a b* b* a,a* a a* a*,a* a a* b*,a* b* b* a,b* b a a* 
1730290756971-40,0.4844936373780074,0.137958759377367,0.569764476946764,308,a a a* a,a a a* b*,a a b b*,a* b* b* b,b b* b a* 
1730290752577-33,0.5039012670679445,0.26858681191132067,0.5069731377352131,308,a a a a*,a a a* a,a a b b*,a b a* a*,a* b* b b,b* a a a 
1730370232803-87841,0.42477478373060656,0.407432738983693,0.6828591043935978,308,a a a b,a a a* b*,a b b* a,b a a* a*,b* a a b,b* b* a a* 
1730290751955-32,0.5121125716307572,0.07422868981233892,0.4702168934251292,318,a a a a*,a a a* a,a a b b*,b a a* a*,b a* a b*,b* a* a* a* 
1730299146142-9891,0.4677170080084872,0.398442990288519,0.40568697282065,308,a a a* a,a b b a*,a* a b* a*,a* b a* a 
1730290757112-41,0.6170540038694745,0.141290095530894,0.5429360530075383,277,a a a a*,a a a* a,a a a* b*,a a b* b,a* b* a* b,b a b* a* 
1730290910022-279,0.5940945582747865,0.20938697165452694,0.4547314937852625,277,a a a a*,a a a* a,a b a b*,b a* b* b,b* a b a,b* a b b* 
1730300587959-11534,0.5030160663835429,0.14506891356130408,0.44186086577778594,348,a a a* a,a a* a b*,a a* b b,a b* b* b*,b a* b* a*,b b b a* 
1730299146142-9891,0.46591013433995815,0.398442990288519,0.4506144064396701,308,a a a* a,a b b a*,a* b a* a,a* b* a* a 
1730290771085-61,0.5032763678813097,0.3493452970407748,0.5122981380578274,328,a a a a*,a a a b,a a a* a,a a b b*,b b* b* a,b* b a a 
1730290752577-33,0.5128552378119778,0.26858681191132067,0.39824783298236743,308,a a a b,a a a* a,a a b b*,b a* b b,b b* a* b* 
1730290781188-76,0.5015881160704057,0.20394449436377068,0.2845694813596341,328,a a a* b,a a b b*,a b b* b,a* a* a* b,a* b* a* a,b* b b a 
1730290750748-29,0.5019376318139581,0.34602928252526505,0.5069731377352131,308,a a a a*,a a a* a,a a b b*,a b a b*,a b* a* a,b* a* a a* 
1730290751955-32,0.5792831599183278,0.2727198044126293,0.7164620580117752,277,a a a b,a a a* a,a a b* b,a b* b a*,a* b* b* b*,b* a b b* 
1730290746461-21,0.49971133919193805,0.040180838833459166,0.3948813927631278,318,a a a b,a a a* a,a a b b*,a* a a a,a* a a* b*,b a a a 
1730290751955-32,0.501334229210938,0.07422868981233892,0.324245228529835,318,a a a* a,a a b b*,b a a* a*,b a* a b*,b b b a*,b* a* a* a* 
1730290789727-90,0.4973964364991162,0.1410322974732256,0.5314966920051859,338,a a a a*,a a a* a,a a b b*,a a* a* a*,a* a* a a*,a* a* a b 
1730290756971-40,0.5991290710998978,0.2908411600213276,0.4932160036046544,277,a a a a*,a a a* a,a a a* b*,a* b a b*,a* b* b* b,b b* a* b 
1730300587959-11534,0.5940945582747865,0.6004497513164921,0.4349793694599596,277,a a a a*,a a a* a,a b b* b*,a* b a b,a* b b a,a* b* b* a* 
1730290756971-40,0.603294108127055,0.2908411600213276,0.5263405566602244,277,a a a a*,a a a* a,a* b a b*,a* b* b* b,b b* a* b 
1730290756971-40,0.5063696538269103,0.052076901819517844,0.3204374982722618,338,a a a b*,a a a* a,a a b b*,b a* a a,b b* a* a*,b b* b a* 
1730300587959-11534,0.48701695756020297,0.28508878206304367,0.5713947221648492,338,a a a a*,a a b b*,a b b* b*,a* a* a* a*,b a b* b*,b* a a b 
1730300587959-11534,0.5074657136885131,0.14506891356130408,0.298096316422986,348,a a a* a,a a a* a*,a a* b b,a* b* b b*,b a* b* a*,b* a a b 
1730300587959-11534,0.5940945582747865,0.6004497513164921,0.4547314937852625,277,a a a a*,a a a* a,a b b* b*,a* a a b,a* b a b 
1730290751955-32,0.5070532732916863,0.03859356511422804,0.48072181378564177,338,a a a a*,a a a* a,a a b b*,a* a* a a*,b a* a b*,b b b* a* 
1730290910022-279,0.5445227897071198,0.20938697165452694,0.40967309136745594,277,a a a a*,a a* b* a*,a b* b* a,a* a* a b,b* a* a* b,b* b b a 
1730290752577-33,0.4995085148499337,0.33260087370704733,0.48996702721251334,298,a a a a*,a a a b,a a a* a,a a b b*,b b a a*,b* a a* a 
1730290756971-40,0.5148209064832787,0.10384902618127528,0.23932915684763972,318,a a a b*,a a a* a,a a a* b*,a a b b*,b a b* a*,b a* b b* 
1730290781188-76,0.48603048900409473,0.20394449436377068,0.6167365058343046,328,a a a b,a a a* b,a a b b*,a* b* a* a,b b a b*,b* b b a 
1730291148849-658,0.49515761178442524,0.1231487388164145,0.3968351466698787,328,a a a b,a a b b*,a* a b* b,a* b a* b,b a* b a*,b* b a a* 
1730293892727-3870,0.4279330465938111,0.05862835268082632,0.6975688115572722,298,a a a a*,a b b* b*,a b* a* a*,a* a a* a*,a* b a* b*,b* b* b b* 
1730290751955-32,0.5162697323899075,0.029862567920617207,0.2897076551207687,348,a a a a*,a a a* a,a a b b*,a a* a a*,b a a* a*,b* a* a* a* 
1730300587959-11534,0.4904547454314339,0.28508878206304367,0.5048563766980135,338,a a a a*,a a b b*,a b b b*,a b b* b*,a* a* a* a*,b* a a b 
1730290789727-90,0.5217869972931807,0.021930378623244158,0.2897076551207687,358,a a a a*,a a a* a,a a b b*,a* a b* a*,b* b b* a 
1730290771085-61,0.5017059725521255,0.5210668750806599,0.569020786158352,298,a a a a*,a a a b,a a a* a,a a b b*,b* a a* a,b* b a a 
